Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 129, 20.954999923706055, 1.5950000286102295, 22.549999952316284, 2793384, 2658594, 134790,0,0.07299995422363281,1090.2520022392273,6.712000131607056
