Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 116, 9.82099986076355, 1.133000135421753, 10.953999996185303, 1424649, 1366683, 57966,183,0.02200007438659668,551.9660041332245,3.1240005493164062
