Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 307, 0.04499983787536621, 1.440000057220459, 1.4849998950958252, 5736750, 5272320, -464430,0,0.003999948501586914,0.023000001907348633,0.017999887466430664
