Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 113, 0.026000022888183594, 2.245999813079834, 2.2719998359680176, 3901442, 3761388, -140054,3,9.999275207519531E-4,0.013000011444091797,0.01100015640258789
