Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 70, 0.014999866485595703, 0.6860001087188721, 0.7009999752044678, 417092, 406661, -10431,1970,0.002000093460083008,0.009000062942504883,0.0019998550415039062
