Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 166, 0.03699994087219238, 4.204999923706055, 4.241999864578247, 12331389, 11921052, -410337,67,0.0019998550415039062,0.03300023078918457,9.999275207519531E-4
