Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 1012, 0.18500018119812012, 0.003999948501586914, 0.18900012969970703, 0, 0, 0,0,0.0,0.2909979820251465,0.7250010967254639
1, 1012, 0.20099997520446777, 0.006999969482421875, 0.20799994468688965, 0, 0, 0,0,0.0,0.15799927711486816,0.04000067710876465
2, 1012, 0.19099998474121094, 0.00800013542175293, 0.19900012016296387, 0, 0, 0,0,0.0019998550415039062,0.14799880981445312,0.038001060485839844
3, 1012, 0.20299983024597168, 0.005000114440917969, 0.20799994468688965, 0, 0, 0,0,0.0,0.16700005531311035,0.03399944305419922
4, 1012, 0.18700003623962402, 0.005000114440917969, 0.192000150680542, 0, 0, 0,0,0.0010001659393310547,0.1569991111755371,0.02900075912475586
5, 1012, 0.17799997329711914, 0.006000041961669922, 0.18400001525878906, 0, 0, 0,0,0.0020003318786621094,0.1399989128112793,0.03300070762634277
6, 1012, 0.20199990272521973, 0.009000062942504883, 0.2109999656677246, 0, 0, 0,0,0.0,0.16499948501586914,0.03600025177001953
7, 1012, 0.24000000953674316, 0.009000062942504883, 0.24900007247924805, 0, 0, 0,0,9.999275207519531E-4,0.1900012493133545,0.04399895668029785
8, 1012, 0.21900010108947754, 0.006000041961669922, 0.22500014305114746, 0, 0, 0,0,0.0,0.17500019073486328,0.04399991035461426
9, 1012, 0.2109999656677246, 0.00800013542175293, 0.21900010108947754, 0, 0, 0,0,0.0,0.16499948501586914,0.042000532150268555
