Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 141, 5.793999910354614, 0.6359999179840088, 6.429999828338623, 1606064, 1549530, 56534,0,0.01699995994567871,300.08799719810486,1.8739981651306152
