Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 2344, 1.748361263160478E12, -1.748361263160455E12, 0.02294921875, 0, 0, 0,0,0.0,0.007999897003173828,0.002000093460083008
