Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 1533, 0.019999980926513672, 3.241000175476074, 3.261000156402588, 2433584, 2343524, -90060,2,9.999275207519531E-4,0.014999866485595703,9.999275207519531E-4
