Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 737, 0.03500008583068848, 4.620999813079834, 4.6559998989105225, 3771392, 3269001, -502391,4,0.0019998550415039062,0.023000001907348633,0.0010001659393310547
