Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 415, 0.0280001163482666, 0.8689999580383301, 0.8970000743865967, 3371394, 2869389, -502005,0,0.0,0.003000020980834961,0.02500009536743164
