Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 2344, 0.02200007438659668, 0.013000011444091797, 0.03500008583068848, 0, 0, 0,0,0.0019998550415039062,0.010000228881835938,0.0029997825622558594
