Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 430, 1.748366822048062E12, -1.748366822046762E12, 1.300048828125, 3474181, 3015518, -458663,0,0.0019998550415039062,0.023000001907348633,0.019999980926513672
