Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 486, 0.07700014114379883, 8.437000036239624, 8.514000177383423, 23369651, 22439470, -930181,38,0.002000093460083008,0.04500007629394531,0.029999971389770508
