Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 508, 0.06800007820129395, 92.73300004005432, 92.80100011825562, 22542837, 21186356, -1356481,2,9.999275207519531E-4,0.0409998893737793,0.024000167846679688
