Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 0, 9.538000106811523, 0.019999980926513672, 9.558000087738037, 0, 0, 0,64,9.999275207519531E-4,471.4180111885071,8.75800085067749
